quoteId,claimId,customerId,customerName,cancellationDate,cancelReasonDescription,controllingStateOrProvinceCode,effectiveDate,expirationDate,id,lineOfBusinessCode,number,originalEffectiveDate,parentEntityId,parentEntityTypeName,statusCode,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,durationInMonths,totalPremium,claimAmount,givenName,surname
Q1092,C1092,92,Derek Ramirez,8/31/2028,Cancellation due to non-payment,NY,8/31/2027,9/1/2028,P1092,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7530.22897299346,98,Construction,776296,Cheque,1,12,7419.20308500695,6919.20308500695,Derek,Ramirez
Q1093,C1093,93,Heidi Carrillo,9/30/2028,Cancellation due to non-payment,NY,9/30/2027,10/1/2028,P1093,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7931.60720549673,16,Consulting,479039,Credit Card,1,12,7847.06543755207,7347.06543755207,Heidi,Carrillo
Q1094,C1094,94,Angela Rodriguez,10/31/2028,Cancellation due to non-payment,NY,10/31/2027,11/1/2028,P1094,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6059.17322394132,51,Technology,628714,Credit Card,1,12,6051.49477812546,5551.49477812546,Angela,Rodriguez
Q1095,C1095,95,Sheila Brown,11/30/2028,Cancellation due to non-payment,NY,11/30/2027,12/1/2028,P1095,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7724.89133859989,39,Construction,7135655,ACH Transfer,1,12,7938.70461959104,7438.70461959104,Sheila,Brown
Q1096,C1096,96,Stephanie Malone,12/31/2028,Cancellation due to non-payment,NY,12/31/2027,1/1/2029,P1096,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5268.05704047136,86,Retail,8468352,Credit Card,1,12,5444.16036727951,4944.16036727951,Stephanie,Malone
Q1097,C1097,97,Monica Williams,1/31/2029,Cancellation due to non-payment,NY,1/31/2028,2/1/2029,P1097,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5545.14415403933,76,Manufacturing,3011190,Credit Card,1,12,5704.59546443794,5204.59546443794,Monica,Williams
Q1098,C1098,98,Emily Anderson,2/28/2029,Cancellation due to non-payment,NY,2/29/2028,3/1/2029,P1098,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4695.85853719236,88,Construction,9041047,ACH Transfer,1,12,4847.86916522694,4347.86916522694,Emily,Anderson
Q1099,C1099,99,Christopher Sanders,3/31/2029,Cancellation due to non-payment,NY,3/31/2028,4/1/2029,P1099,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1263.12670190587,40,Construction,4242535,Cheque,1,12,1228.77214069685,728.77214069685,Christopher,Sanders
Q1100,C1100,100,Sarah Murphy,4/30/2029,Cancellation due to non-payment,NY,4/30/2028,5/1/2029,P1100,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1941.48218916353,38,Retail,373452,ACH Transfer,1,12,1971.02284293974,1471.02284293974,Sarah,Murphy
Q1101,C1101,101,Thomas Douglas,5/31/2029,Cancellation due to non-payment,NY,5/31/2028,6/1/2029,P1101,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1226.13995867801,60,Technology,9267491,Credit Card,1,12,1282.8626711806,782.8626711806,Thomas,Douglas
Q1102,C1102,102,John Rowe,6/30/2029,Cancellation due to non-payment,NY,6/30/2028,7/1/2029,P1102,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7043.29158238365,59,Construction,4471047,ACH Transfer,1,12,6727.69370137402,6227.69370137402,John,Rowe
Q1103,C1103,103,Joyce Hernandez,7/31/2029,Cancellation due to non-payment,NY,7/31/2028,8/1/2029,P1103,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3976.16326773511,10,Construction,7284872,Cheque,1,12,3829.20382968694,3329.20382968694,Joyce,Hernandez
Q1104,C1104,104,Timothy Hamilton,8/31/2029,Cancellation due to non-payment,NY,8/31/2028,9/1/2029,P1104,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5815.69949568252,99,Technology,2289921,ACH Transfer,1,12,5577.13622048232,5077.13622048232,Timothy,Hamilton
Q1105,C1105,105,Kimberly Thompson,9/30/2029,Cancellation due to non-payment,NY,9/30/2028,10/1/2029,P1105,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9621.83462036537,64,Retail,7527297,Credit Card,1,12,9168.09826533483,8668.09826533483,Kimberly,Thompson
Q1106,C1106,106,Kelly Mckinney,10/31/2029,Cancellation due to non-payment,NY,10/31/2028,11/1/2029,P1106,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3137.85374502952,63,Construction,3298156,Credit Card,1,12,3243.63006233987,2743.63006233987,Kelly,Mckinney
Q1107,C1107,107,George Duncan,11/30/2029,Cancellation due to non-payment,NY,11/30/2028,12/1/2029,P1107,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4644.74805599703,49,Technology,5901038,ACH Transfer,1,12,4693.44630732066,4193.44630732066,George,Duncan
Q1108,C1108,108,Melissa Brooks,12/31/2029,Cancellation due to non-payment,NY,12/31/2028,1/1/2030,P1108,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8001.38523135831,64,Construction,4922139,Cheque,1,12,7799.96024688743,7299.96024688743,Melissa,Brooks
Q1109,C1109,109,Dillon Clark,1/31/2030,Cancellation due to non-payment,NY,1/31/2029,2/1/2030,P1109,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3119.14979325829,32,Manufacturing,5054582,ACH Transfer,1,12,3059.1834894246,2559.1834894246,Dillon,Clark
Q1110,C1110,110,Alyssa Ramirez,2/28/2030,Cancellation due to non-payment,NY,2/28/2029,3/1/2030,P1110,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1634.23002336392,7,Consulting,862371,Cheque,1,12,1692.81918845913,1192.81918845913,Alyssa,Ramirez
Q1111,C1111,111,Chelsea Smith,3/31/2030,Cancellation due to non-payment,NY,3/31/2029,4/1/2030,P1111,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3721.70818488286,21,Manufacturing,3357945,Cheque,1,12,3607.76307622391,3107.76307622391,Chelsea,Smith
Q1112,C1112,112,Alex Shea,4/30/2030,Cancellation due to non-payment,NY,4/30/2029,5/1/2030,P1112,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2383.45220131858,20,Construction,8379143,ACH Transfer,1,12,2450.99158528603,1950.99158528603,Alex,Shea
Q1113,C1113,113,Gloria Jones,5/31/2030,Cancellation due to non-payment,NY,5/31/2029,6/1/2030,P1113,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9108.57112895941,26,Retail,5761064,Cheque,1,12,9367.27887108315,8867.27887108315,Gloria,Jones
Q1114,C1114,114,Destiny Daugherty,6/30/2030,Cancellation due to non-payment,NY,6/30/2029,7/1/2030,P1114,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8303.67266456561,68,Consulting,3868950,Credit Card,1,12,8273.08341607975,7773.08341607975,Destiny,Daugherty
Q1115,C1115,115,Diana Olson,7/31/2030,Cancellation due to non-payment,NY,7/31/2029,8/1/2030,P1115,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6762.90945555069,86,Manufacturing,242980,ACH Transfer,1,12,6700.63380859381,6200.63380859381,Diana,Olson
Q1116,C1116,116,Brianna Carlson,8/31/2030,Cancellation due to non-payment,NY,8/31/2029,9/1/2030,P1116,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8913.96670902665,15,Technology,6600785,Cheque,1,12,8843.14531168945,8343.14531168945,Brianna,Carlson
Q1117,C1117,117,Grace Mercado,9/30/2030,Cancellation due to non-payment,NY,9/30/2029,10/1/2030,P1117,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7896.71781618555,85,Retail,357354,Credit Card,1,12,8233.04869209203,7733.04869209203,Grace,Mercado
Q1118,C1118,118,William Hammond,10/31/2030,Cancellation due to non-payment,NY,10/31/2029,11/1/2030,P1118,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2780.25722206867,79,Manufacturing,7963438,ACH Transfer,1,12,2679.13052997432,2179.13052997432,William,Hammond
Q1119,C1119,119,Julie Nixon,11/30/2030,Cancellation due to non-payment,NY,11/30/2029,12/1/2030,P1119,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8821.29677855886,86,Technology,6054075,Credit Card,1,12,9033.0309864098,8533.0309864098,Julie,Nixon
Q1120,C1120,120,James Moss,12/31/2030,Cancellation due to non-payment,NY,12/31/2029,1/1/2031,P1120,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5637.19524171267,92,Construction,8072368,Credit Card,1,12,5854.08017724085,5354.08017724085,James,Moss
Q1121,C1121,121,Anne Dunn,1/31/2031,Cancellation due to non-payment,NY,1/31/2030,2/1/2031,P1121,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8588.33793339968,14,Technology,2335883,Credit Card,1,12,8266.96139647656,7766.96139647656,Anne,Dunn
Q1122,C1122,122,Joseph Walls,2/28/2031,Cancellation due to non-payment,NY,2/28/2030,3/1/2031,P1122,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9477.86165815912,27,Manufacturing,864265,Cheque,1,12,9064.82169931144,8564.82169931144,Joseph,Walls
Q1123,C1123,123,Robert Perez,3/31/2031,Cancellation due to non-payment,NY,3/31/2030,4/1/2031,P1123,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4001.88609307964,40,Manufacturing,6730840,ACH Transfer,1,12,3862.03127474677,3362.03127474677,Robert,Perez
Q1124,C1124,124,Norman Smith,4/30/2031,Cancellation due to non-payment,NY,4/30/2030,5/1/2031,P1124,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2052.07548394773,58,Construction,5768889,ACH Transfer,1,12,1990.46732074909,1490.46732074909,Norman,Smith
Q1125,C1125,125,Claudia Hall,5/31/2031,Cancellation due to non-payment,NY,5/31/2030,6/1/2031,P1125,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3098.78725642263,28,Technology,408617,Cheque,1,12,3051.41646287747,2551.41646287747,Claudia,Hall
Q1126,C1126,126,Dean Gonzalez,6/30/2031,Cancellation due to non-payment,NY,6/30/2030,7/1/2031,P1126,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4868.60525588381,26,Technology,844748,ACH Transfer,1,12,4843.9700976363,4343.9700976363,Dean,Gonzalez
Q1127,C1127,127,Brenda Gordon,7/31/2031,Cancellation due to non-payment,NY,7/31/2030,8/1/2031,P1127,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8016.76573327101,63,Construction,5187692,Credit Card,1,12,8362.13289330243,7862.13289330243,Brenda,Gordon
Q1128,C1128,128,Matthew Duran,8/31/2031,Cancellation due to non-payment,NY,8/31/2030,9/1/2031,P1128,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8666.50316323614,66,Technology,834275,ACH Transfer,1,12,8746.57524930709,8246.57524930709,Matthew,Duran
Q1129,C1129,129,Alexa Jackson,9/30/2031,Cancellation due to non-payment,NY,9/30/2030,10/1/2031,P1129,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1049.04144903888,25,Construction,6314638,Cheque,1,12,1062.56917478071,562.56917478071,Alexa,Jackson
Q1130,C1130,130,Shawn Dennis,10/31/2031,Cancellation due to non-payment,NY,10/31/2030,11/1/2031,P1130,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5462.26650536513,3,Retail,9786427,Credit Card,1,12,5596.72572319809,5096.72572319809,Shawn,Dennis
Q1131,C1131,131,Katrina Johnston,11/30/2031,Cancellation due to non-payment,NY,11/30/2030,12/1/2031,P1131,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4862.9732521084,72,Manufacturing,9522794,Cheque,1,12,4756.69902833901,4256.69902833901,Katrina,Johnston
Q1132,C1132,132,Cindy Miller,12/31/2031,Cancellation due to non-payment,NY,12/31/2030,1/1/2032,P1132,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2997.73343943813,44,Retail,9087114,Credit Card,1,12,2998.97029423657,2498.97029423657,Cindy,Miller
Q1133,C1133,133,Crystal Mills,1/31/2032,Cancellation due to non-payment,NY,1/31/2031,2/1/2032,P1133,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1991.69668329045,97,Consulting,5539296,Credit Card,1,12,2078.78830600314,1578.78830600314,Crystal,Mills
Q1134,C1134,134,Sarah Clayton,2/28/2032,Cancellation due to non-payment,NY,2/28/2031,2/29/2032,P1134,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3925.53150621583,42,Consulting,6294224,ACH Transfer,1,12,4038.53654263265,3538.53654263265,Sarah,Clayton
Q1135,C1135,135,Clinton Williamson,3/31/2032,Cancellation due to non-payment,NY,3/31/2031,4/1/2032,P1135,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9660.03003150211,99,Consulting,9045326,Credit Card,1,12,9486.18733521267,8986.18733521267,Clinton,Williamson
Q1136,C1136,136,Allison Schmidt,4/30/2032,Cancellation due to non-payment,NY,4/30/2031,5/1/2032,P1136,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3743.14330003055,6,Construction,6124293,Cheque,1,12,3908.82638818679,3408.82638818679,Allison,Schmidt
Q1137,C1137,137,Michael Castillo,5/31/2032,Cancellation due to non-payment,NY,5/31/2031,6/1/2032,P1137,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5868.2188550651,39,Technology,6293367,ACH Transfer,1,12,5669.11559569029,5169.11559569029,Michael,Castillo
Q1138,C1138,138,Max Jones,6/30/2032,Cancellation due to non-payment,NY,6/30/2031,7/1/2032,P1138,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7323.6144075849,52,Retail,5418331,Cheque,1,12,7327.1706300566,6827.1706300566,Max,Jones
Q1139,C1139,139,Caitlin Wolfe,7/31/2032,Cancellation due to non-payment,NY,7/31/2031,8/1/2032,P1139,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4264.37171349553,23,Retail,8841022,Credit Card,1,12,4272.66642141364,3772.66642141364,Caitlin,Wolfe
Q1140,C1140,140,Evelyn George,8/31/2032,Cancellation due to non-payment,NY,8/31/2031,9/1/2032,P1140,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9836.09972944704,89,Retail,3063944,Cheque,1,12,9746.03874448864,9246.03874448864,Evelyn,George
Q1141,C1141,141,Danielle Thompson,9/30/2032,Cancellation due to non-payment,NY,9/30/2031,10/1/2032,P1141,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9975.73323670798,50,Retail,4048401,Cheque,1,12,9662.025654479,9162.025654479,Danielle,Thompson
Q1142,C1142,142,Kenneth George,10/31/2032,Cancellation due to non-payment,NY,10/31/2031,11/1/2032,P1142,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3216.33453088441,43,Consulting,224932,Credit Card,1,12,3266.04066242827,2766.04066242827,Kenneth,George
Q1143,C1143,143,Jacqueline Mcclain,11/30/2032,Cancellation due to non-payment,NY,11/30/2031,12/1/2032,P1143,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5572.70460758361,19,Retail,5334259,ACH Transfer,1,12,5475.23655303146,4975.23655303146,Jacqueline,Mcclain
Q1144,C1144,144,Alexis Garcia,12/31/2032,Cancellation due to non-payment,NY,12/31/2031,1/1/2033,P1144,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3732.27757475569,69,Technology,8756691,Cheque,1,12,3707.90478835092,3207.90478835092,Alexis,Garcia
Q1145,C1145,145,Jimmy Perez,1/31/2033,Cancellation due to non-payment,NY,1/31/2032,2/1/2033,P1145,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3480.54347198332,51,Consulting,6950807,Credit Card,1,12,3563.5644493972,3063.5644493972,Jimmy,Perez
Q1146,C1146,146,Thomas Martin,2/28/2033,Cancellation due to non-payment,NY,2/29/2032,3/1/2033,P1146,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1382.41537876248,11,Retail,6380757,ACH Transfer,1,12,1331.98252619079,831.98252619079,Thomas,Martin
Q1147,C1147,147,Carlos Hill,3/31/2033,Cancellation due to non-payment,NY,3/31/2032,4/1/2033,P1147,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6678.99187327197,12,Construction,6884672,ACH Transfer,1,12,6486.07900581907,5986.07900581907,Carlos,Hill
Q1148,C1148,148,Jason Barnett,4/30/2033,Cancellation due to non-payment,NY,4/30/2032,5/1/2033,P1148,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5611.64176465302,74,Manufacturing,3977809,ACH Transfer,1,12,5524.11120905975,5024.11120905975,Jason,Barnett
Q1149,C1149,149,Richard Coleman,5/31/2033,Cancellation due to non-payment,NY,5/31/2032,6/1/2033,P1149,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1514.60969282167,8,Manufacturing,4976709,Cheque,1,12,1463.3087612499,963.3087612499,Richard,Coleman
Q1150,C1150,150,Jesse Gonzales,6/30/2033,Cancellation due to non-payment,NY,6/30/2032,7/1/2033,P1150,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3636.65830561433,24,Manufacturing,2692316,Cheque,1,12,3507.8181781295,3007.8181781295,Jesse,Gonzales
Q1151,C1151,151,George Martin,7/31/2033,Cancellation due to non-payment,NY,7/31/2032,8/1/2033,P1151,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9365.55335665524,92,Consulting,5995725,Cheque,1,12,9174.39297369988,8674.39297369988,George,Martin
Q1152,C1152,152,Ryan Greer,8/31/2033,Cancellation due to non-payment,NY,8/31/2032,9/1/2033,P1152,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3262.42034394961,41,Retail,8777828,ACH Transfer,1,12,3156.05701600275,2656.05701600275,Ryan,Greer
Q1153,C1153,153,Megan Gardner,9/30/2033,Cancellation due to non-payment,NY,9/30/2032,10/1/2033,P1153,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2349.55233695014,36,Consulting,5538757,Cheque,1,12,2304.053848821,1804.053848821,Megan,Gardner
Q1154,C1154,154,Tony Williamson,10/31/2033,Cancellation due to non-payment,NY,10/31/2032,11/1/2033,P1154,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5502.44227785304,85,Technology,9883893,Credit Card,1,12,5405.07484249806,4905.07484249806,Tony,Williamson
Q1155,C1155,155,Eric Ray,11/30/2033,Cancellation due to non-payment,NY,11/30/2032,12/1/2033,P1155,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9987.93364773735,72,Construction,2764749,Cheque,1,12,9870.8540869954,9370.8540869954,Eric,Ray
Q1156,C1156,156,Amanda Young,12/31/2033,Cancellation due to non-payment,NY,12/31/2032,1/1/2034,P1156,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3258.8233628825,55,Construction,6828926,Cheque,1,12,3178.4974436035,2678.4974436035,Amanda,Young
Q1157,C1157,157,Lauren King,1/31/2034,Cancellation due to non-payment,NY,1/31/2033,2/1/2034,P1157,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6808.56315719034,9,Manufacturing,4099453,ACH Transfer,1,12,7049.2199266529,6549.2199266529,Lauren,King
Q1158,C1158,158,Sarah Adams,2/28/2034,Cancellation due to non-payment,NY,2/28/2033,3/1/2034,P1158,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8153.73439087829,47,Manufacturing,9895586,Cheque,1,12,7854.57653795845,7354.57653795845,Sarah,Adams
Q1159,C1159,159,Sandra Kerr,3/31/2034,Cancellation due to non-payment,NY,3/31/2033,4/1/2034,P1159,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3255.44983312068,15,Manufacturing,7346813,Credit Card,1,12,3138.73789593159,2638.73789593159,Sandra,Kerr
Q1160,C1160,160,Grace Vaughn,4/30/2034,Cancellation due to non-payment,NY,4/30/2033,5/1/2034,P1160,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7198.34302362727,48,Retail,3021989,ACH Transfer,1,12,7553.94713750673,7053.94713750673,Grace,Vaughn
Q1161,C1161,161,James Johnson,5/31/2034,Cancellation due to non-payment,NY,5/31/2033,6/1/2034,P1161,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4450.47678422336,82,Technology,1084156,Credit Card,1,12,4310.04819447327,3810.04819447327,James,Johnson
Q1162,C1162,162,John Clark,6/30/2034,Cancellation due to non-payment,NY,6/30/2033,7/1/2034,P1162,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6442.4384900546,42,Technology,3813543,ACH Transfer,1,12,6690.75247534221,6190.75247534221,John,Clark
Q1163,C1163,163,Brett Alvarez,7/31/2034,Cancellation due to non-payment,NY,7/31/2033,8/1/2034,P1163,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6591.26788815994,60,Technology,9352267,ACH Transfer,1,12,6701.76739684805,6201.76739684805,Brett,Alvarez
Q1164,C1164,164,Ashley Arellano,8/31/2034,Cancellation due to non-payment,NY,8/31/2033,9/1/2034,P1164,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5963.74198547779,84,Technology,1303920,Cheque,1,12,5821.97215667282,5321.97215667282,Ashley,Arellano
Q1165,C1165,165,Monica Rogers,9/30/2034,Cancellation due to non-payment,NY,9/30/2033,10/1/2034,P1165,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1751.11700021337,70,Manufacturing,3208591,Credit Card,1,12,1812.60793048967,1312.60793048967,Monica,Rogers
Q1166,C1166,166,Dylan Morrow,10/31/2034,Cancellation due to non-payment,NY,10/31/2033,11/1/2034,P1166,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8788.55794660061,12,Construction,847852,ACH Transfer,1,12,8517.72246030314,8017.72246030314,Dylan,Morrow
Q1167,C1167,167,Charles Weber,11/30/2034,Cancellation due to non-payment,NY,11/30/2033,12/1/2034,P1167,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4016.12182340755,2,Manufacturing,9645226,Cheque,1,12,3887.02058474562,3387.02058474562,Charles,Weber
Q1168,C1168,168,Glenda Martin,12/31/2034,Cancellation due to non-payment,NY,12/31/2033,1/1/2035,P1168,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2680.66695049419,7,Technology,5396990,ACH Transfer,1,12,2678.66659359868,2178.66659359868,Glenda,Martin
Q1169,C1169,169,Brett Sparks,1/31/2035,Cancellation due to non-payment,NY,1/31/2034,2/1/2035,P1169,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1299.50039380579,80,Manufacturing,7028655,ACH Transfer,1,12,1366.97627399287,866.97627399287,Brett,Sparks
Q1170,C1170,170,Tracy Bauer,2/28/2035,Cancellation due to non-payment,NY,2/28/2034,3/1/2035,P1170,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6183.48640416404,3,Technology,9596418,ACH Transfer,1,12,6318.03648869417,5818.03648869417,Tracy,Bauer
Q1171,C1171,171,David Spencer,3/31/2035,Cancellation due to non-payment,NY,3/31/2034,4/1/2035,P1171,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7181.07490996641,3,Consulting,9300891,ACH Transfer,1,12,7098.07925658054,6598.07925658054,David,Spencer
Q1172,C1172,172,Michael Le,4/30/2035,Cancellation due to non-payment,NY,4/30/2034,5/1/2035,P1172,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1204.59272875665,27,Construction,1921367,ACH Transfer,1,12,1149.2904603507,649.2904603507,Michael,Le
Q1173,C1173,173,Ashley Franklin,5/31/2035,Cancellation due to non-payment,NY,5/31/2034,6/1/2035,P1173,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5682.76959035285,40,Consulting,3472863,ACH Transfer,1,12,5608.83752469352,5108.83752469352,Ashley,Franklin
