CustomerID,CustomerName,PolicyID,PolicyType,PolicyPremium,PolicyStartDate,PolicyEndDate,NumberOfEmployees,BusinessIndustry,AnnualRevenue,PaymentMethod,ClaimsCount,DurationInMonths,Churn
871,Anita Carter,1871,General Liability,4359.7838465177765,2092-07-31,2093-07-31,22,Retail,4301765,Credit Card,3,12,0
872,Alicia Hardin,1872,General Liability,3436.702058291984,2092-08-31,2093-08-31,21,Technology,8064443,Cheque,3,12,0
873,Jasmine Mayer,1873,General Liability,6795.9958891511415,2092-09-30,2093-09-30,86,Construction,2994100,ACH Transfer,0,12,0
874,Todd Evans,1874,General Liability,4678.607539882867,2092-10-31,2093-10-31,92,Consulting,4766805,Cheque,2,12,1
875,Erika Jackson,1875,General Liability,1228.4772009431038,2092-11-30,2093-11-30,9,Retail,1297162,Credit Card,1,12,1
876,Brooke Robinson,1876,General Liability,2405.3733762957136,2092-12-31,2093-12-31,26,Technology,1146161,ACH Transfer,0,12,0
877,Bradley Watkins,1877,General Liability,7443.750059626578,2093-01-31,2094-01-31,9,Retail,6774851,Cheque,0,12,0
878,Garrett Adams,1878,General Liability,6930.315477191362,2093-02-28,2094-02-28,15,Consulting,4788482,Cheque,4,12,0
879,Angela Tran,1879,General Liability,1243.8639325313513,2093-03-31,2094-03-31,10,Technology,8448022,Cheque,4,12,0
880,Amber Lawrence,1880,General Liability,2997.749457396545,2093-04-30,2094-04-30,88,Technology,7083604,Credit Card,4,12,0
881,Glen Walker,1881,General Liability,3079.6731692926423,2093-05-31,2094-05-31,42,Retail,1997501,Credit Card,0,12,0
882,Ryan Norris,1882,General Liability,7047.034692388555,2093-06-30,2094-06-30,72,Retail,4854619,Credit Card,1,12,0
883,Leonard Mayo,1883,General Liability,1177.3948397892773,2093-07-31,2094-07-31,24,Construction,6565377,ACH Transfer,3,12,0
884,Dr. Andrew Bennett,1884,General Liability,1936.9772378611647,2093-08-31,2094-08-31,80,Consulting,6229439,Credit Card,4,12,0
885,Robert Rowland,1885,General Liability,8199.244768358705,2093-09-30,2094-09-30,49,Construction,9161826,ACH Transfer,1,12,0
886,Julia Morrison,1886,General Liability,2606.9019584890025,2093-10-31,2094-10-31,26,Technology,3985250,Cheque,2,12,0
887,Mary Church,1887,General Liability,6874.714970666872,2093-11-30,2094-11-30,91,Retail,9091899,Cheque,4,12,0
888,Billy Roth,1888,General Liability,3143.645029420539,2093-12-31,2094-12-31,37,Technology,5002059,Credit Card,3,12,1
889,Michelle Nelson,1889,General Liability,1894.9725348341065,2094-01-31,2095-01-31,68,Technology,6707912,Cheque,2,12,1
890,Sara Lee,1890,General Liability,3188.5497189950866,2094-02-28,2095-02-28,50,Manufacturing,5673694,Credit Card,2,12,0
891,Timothy Miller,1891,General Liability,7500.402386700933,2094-03-31,2095-03-31,24,Manufacturing,5328566,ACH Transfer,3,12,0
892,Ashley Perry,1892,General Liability,8701.268212956573,2094-04-30,2095-04-30,19,Technology,819407,Cheque,4,12,0
893,Michael Higgins,1893,General Liability,8471.978781102924,2094-05-31,2095-05-31,60,Retail,2638143,Credit Card,0,12,0
894,Peter Friedman,1894,General Liability,4574.651766566094,2094-06-30,2095-06-30,39,Technology,437913,Cheque,3,12,0
895,Bruce Serrano,1895,General Liability,7012.766229135816,2094-07-31,2095-07-31,74,Manufacturing,428821,Cheque,3,12,0
896,Shelly Hogan,1896,General Liability,2844.858658742389,2094-08-31,2095-08-31,89,Retail,3987008,Credit Card,3,12,0
897,Charles Lyons,1897,General Liability,3638.329572349119,2094-09-30,2095-09-30,18,Technology,6825275,Cheque,2,12,0
898,Sara Mcclain,1898,General Liability,9067.022366690078,2094-10-31,2095-10-31,19,Consulting,3715652,Cheque,1,12,0
899,Kristen Barnett,1899,General Liability,1117.0173115966243,2094-11-30,2095-11-30,36,Consulting,5293734,Cheque,0,12,0
900,Kelly Mcknight,1900,General Liability,1769.5767776902126,2094-12-31,2095-12-31,74,Technology,8557411,Cheque,4,12,0
901,Michael Price,1901,General Liability,2870.9762963142457,2095-01-31,2096-01-31,97,Retail,7872580,ACH Transfer,4,12,0
902,Dr. Melanie Patterson,1902,General Liability,1238.7898348643776,2095-02-28,2096-02-28,55,Technology,907744,Cheque,1,12,1
903,Derek Bray,1903,General Liability,2632.918915808176,2095-03-31,2096-03-31,69,Technology,9237344,Cheque,3,12,0
904,Ronnie Marsh,1904,General Liability,6247.37404872723,2095-04-30,2096-04-30,47,Manufacturing,5820622,Credit Card,0,12,0
905,Matthew Fernandez,1905,General Liability,4792.820955332481,2095-05-31,2096-05-31,49,Consulting,9188147,ACH Transfer,4,12,1
906,Amanda Howard,1906,General Liability,9034.045399692774,2095-06-30,2096-06-30,99,Manufacturing,8734012,Credit Card,4,12,1
907,Scott Martin,1907,General Liability,8356.99205564597,2095-07-31,2096-07-31,98,Manufacturing,7033705,Credit Card,3,12,0
908,April Cowan,1908,General Liability,4076.356165280884,2095-08-31,2096-08-31,33,Technology,5645403,Credit Card,1,12,1
909,Austin Hart,1909,General Liability,3334.8109008816323,2095-09-30,2096-09-30,21,Manufacturing,117297,ACH Transfer,0,12,0
910,Heather Rogers,1910,General Liability,4417.231673505403,2095-10-31,2096-10-31,81,Consulting,888443,Credit Card,1,12,0
911,John Potts,1911,General Liability,6312.654482633269,2095-11-30,2096-11-30,22,Manufacturing,3365962,Credit Card,1,12,0
912,Jared Martin,1912,General Liability,3412.572767405886,2095-12-31,2096-12-31,48,Consulting,6110334,Credit Card,0,12,0
913,Amy Adams,1913,General Liability,6617.340170642206,2096-01-31,2097-01-31,37,Manufacturing,9715754,Cheque,0,12,0
914,Eric Ruiz,1914,General Liability,4684.704869721164,2096-02-29,2097-02-28,15,Consulting,5852613,Credit Card,4,12,0
915,Kristine Wright,1915,General Liability,5968.424627667822,2096-03-31,2097-03-31,35,Manufacturing,1433572,ACH Transfer,4,12,0
916,Brooke White,1916,General Liability,4925.13876221785,2096-04-30,2097-04-30,92,Manufacturing,5737025,ACH Transfer,0,12,0
917,April Wilson,1917,General Liability,3650.191835877259,2096-05-31,2097-05-31,71,Retail,8172879,Cheque,2,12,0
918,Janice Krueger,1918,General Liability,9536.07976265941,2096-06-30,2097-06-30,32,Consulting,9104471,ACH Transfer,4,12,0
919,Lonnie Brown,1919,General Liability,7872.452147437847,2096-07-31,2097-07-31,11,Consulting,4801669,ACH Transfer,2,12,0
920,Jennifer Fox,1920,General Liability,2261.0185818980726,2096-08-31,2097-08-31,10,Consulting,3865056,Cheque,0,12,0
921,Karen Harris,1921,General Liability,8816.211783081215,2096-09-30,2097-09-30,73,Construction,3425315,Credit Card,4,12,0
922,Carlos Johnson,1922,General Liability,5386.880784245623,2096-10-31,2097-10-31,78,Manufacturing,5317092,Cheque,1,12,1
923,Thomas Galloway,1923,General Liability,9050.970042046822,2096-11-30,2097-11-30,77,Consulting,8364605,Credit Card,0,12,0
924,Patrick Castro,1924,General Liability,8198.697303525838,2096-12-31,2097-12-31,57,Construction,928791,Credit Card,3,12,0
925,Eric Galloway,1925,General Liability,4826.921540223101,2097-01-31,2098-01-31,25,Retail,3920887,ACH Transfer,2,12,0
926,David King,1926,General Liability,1202.2237748810567,2097-02-28,2098-02-28,2,Consulting,6752346,Cheque,0,12,0
927,Joe Mcdonald,1927,General Liability,3418.0962344645145,2097-03-31,2098-03-31,64,Consulting,2946274,ACH Transfer,0,12,0
928,Lauren Ortiz,1928,General Liability,5874.7079319478025,2097-04-30,2098-04-30,35,Construction,6088099,ACH Transfer,4,12,0
929,Eric Graham,1929,General Liability,6701.303978435325,2097-05-31,2098-05-31,7,Manufacturing,7169337,Credit Card,4,12,0
930,Jacob Adams,1930,General Liability,3320.9891688988205,2097-06-30,2098-06-30,85,Retail,7971917,ACH Transfer,4,12,0
931,Lisa Bush,1931,General Liability,2254.204666655417,2097-07-31,2098-07-31,18,Consulting,5546079,Cheque,3,12,1
932,Lisa Thomas,1932,General Liability,8514.372131193693,2097-08-31,2098-08-31,67,Manufacturing,476794,ACH Transfer,4,12,0
933,Sara White,1933,General Liability,9859.619626331969,2097-09-30,2098-09-30,42,Retail,3978450,ACH Transfer,0,12,0
934,Tonya Herman,1934,General Liability,5731.211640724173,2097-10-31,2098-10-31,39,Technology,3133349,Credit Card,4,12,1
935,Taylor Rodriguez,1935,General Liability,2545.1135726347316,2097-11-30,2098-11-30,41,Technology,6507054,Cheque,1,12,0
936,Kenneth Mclaughlin,1936,General Liability,3450.7659386743208,2097-12-31,2098-12-31,75,Retail,882877,ACH Transfer,4,12,0
937,Jennifer Allen,1937,General Liability,1165.5160889272006,2098-01-31,2099-01-31,24,Construction,5002825,Credit Card,3,12,0
938,Tamara Forbes,1938,General Liability,9228.689259044491,2098-02-28,2099-02-28,60,Retail,7168132,ACH Transfer,1,12,0
939,Karen Bennett,1939,General Liability,2059.75974601127,2098-03-31,2099-03-31,46,Retail,6399492,Cheque,0,12,0
940,Ashley Williams,1940,General Liability,6188.648279628282,2098-04-30,2099-04-30,19,Construction,5898946,ACH Transfer,0,12,0
941,Michelle Barton,1941,General Liability,3466.496986184854,2098-05-31,2099-05-31,68,Construction,7336694,ACH Transfer,2,12,0
942,Christopher Arroyo,1942,General Liability,5987.602022642141,2098-06-30,2099-06-30,90,Manufacturing,6028643,Credit Card,1,12,0
943,Kristen Fritz,1943,General Liability,6862.783495166778,2098-07-31,2099-07-31,42,Manufacturing,9824700,ACH Transfer,2,12,0
944,Yesenia Allen,1944,General Liability,8467.676233364815,2098-08-31,2099-08-31,32,Construction,6149850,Credit Card,1,12,0
945,Taylor Mason,1945,General Liability,2857.791445845429,2098-09-30,2099-09-30,39,Technology,950350,Cheque,1,12,0
946,Caitlyn Cole,1946,General Liability,1098.9624579263243,2098-10-31,2099-10-31,36,Technology,8656255,ACH Transfer,3,12,1
947,Jon Williams,1947,General Liability,2231.9706706192655,2098-11-30,2099-11-30,97,Retail,2433679,Cheque,2,12,0
948,Keith Garcia,1948,General Liability,9100.167776632945,2098-12-31,2099-12-31,36,Consulting,535477,Cheque,3,12,0
949,Madeline Quinn,1949,General Liability,8865.010698062637,2099-01-31,2100-01-31,3,Retail,7836484,ACH Transfer,1,12,0
950,Joshua Pope,1950,General Liability,6376.717919532774,2099-02-28,2100-02-28,73,Retail,5751944,Credit Card,0,12,0
951,Mark Hall,1951,General Liability,6404.65174390288,2099-03-31,2100-03-31,8,Consulting,4427308,Cheque,1,12,0
952,Jennifer Kelly,1952,General Liability,6985.3300709162995,2099-04-30,2100-04-30,97,Construction,1681420,Cheque,3,12,0
953,Samuel Carlson,1953,General Liability,2578.3415076110464,2099-05-31,2100-05-31,70,Technology,886261,ACH Transfer,2,12,1
954,Todd Fowler,1954,General Liability,9229.707513324638,2099-06-30,2100-06-30,41,Retail,3594708,ACH Transfer,2,12,1
955,Michele Hamilton,1955,General Liability,4768.934724028658,2099-07-31,2100-07-31,68,Consulting,7052314,ACH Transfer,3,12,0
956,Dr. Diane Larsen,1956,General Liability,4448.246754245477,2099-08-31,2100-08-31,13,Manufacturing,3179042,ACH Transfer,2,12,0
957,Tracy Brown,1957,General Liability,5670.259347545538,2099-09-30,2100-09-30,49,Retail,6765769,ACH Transfer,4,12,0
958,Melissa Aguirre,1958,General Liability,1422.6937009754954,2099-10-31,2100-10-31,60,Technology,6638655,ACH Transfer,0,12,0
959,Deborah Bell,1959,General Liability,2496.5503188047146,2099-11-30,2100-11-30,2,Construction,8614668,Credit Card,0,12,0
960,Jennifer Martinez,1960,General Liability,7642.302547837334,2099-12-31,2100-12-31,60,Retail,6068633,Cheque,0,12,0
961,Kimberly Burton,1961,General Liability,1745.1880113261382,2100-01-31,2101-01-31,5,Retail,6998046,Credit Card,2,12,0
962,Kathryn Dickerson,1962,General Liability,6428.368985197494,2100-02-28,2101-02-28,44,Consulting,3177099,Credit Card,2,12,0
963,Betty Torres,1963,General Liability,3208.1419871318885,2100-03-31,2101-03-31,27,Manufacturing,2944180,ACH Transfer,1,12,0
964,Tara Singh,1964,General Liability,4503.660526377789,2100-04-30,2101-04-30,32,Manufacturing,6858699,Cheque,1,12,1
965,Stephanie Santana,1965,General Liability,3598.243630936299,2100-05-31,2101-05-31,21,Construction,8083939,Credit Card,0,12,0
966,Kari Robinson,1966,General Liability,4201.054448184543,2100-06-30,2101-06-30,8,Technology,5166112,ACH Transfer,4,12,0
967,Alyssa Henderson,1967,General Liability,7471.413146658209,2100-07-31,2101-07-31,72,Construction,4193886,ACH Transfer,1,12,0
968,Christina Cobb,1968,General Liability,3674.0954406085752,2100-08-31,2101-08-31,50,Retail,9050668,Cheque,1,12,0
969,Kathleen Reynolds,1969,General Liability,6097.641762672075,2100-09-30,2101-09-30,67,Retail,5401358,Credit Card,2,12,0
970,Bryan Ross,1970,General Liability,5284.453619791897,2100-10-31,2101-10-31,44,Manufacturing,1606145,Credit Card,4,12,0
971,Morgan Burns,1971,General Liability,6973.040488263833,2100-11-30,2101-11-30,58,Technology,2748202,Credit Card,0,12,0
972,Douglas Garcia,1972,General Liability,9431.467653922822,2100-12-31,2101-12-31,3,Consulting,1292931,ACH Transfer,1,12,0
973,Thomas Hall,1973,General Liability,7593.148874892253,2101-01-31,2102-01-31,86,Technology,4989084,Cheque,4,12,0
974,Shawn Hale,1974,General Liability,2934.463407316811,2101-02-28,2102-02-28,70,Retail,7233456,Cheque,4,12,0
975,Shelley Harris PhD,1975,General Liability,1280.648215551562,2101-03-31,2102-03-31,2,Consulting,971522,Credit Card,0,12,0
976,Jeffrey Rivera,1976,General Liability,3360.376398698426,2101-04-30,2102-04-30,87,Technology,6149531,ACH Transfer,4,12,1
977,Michelle Osborne,1977,General Liability,6355.701376302293,2101-05-31,2102-05-31,44,Technology,6990709,Credit Card,4,12,0
978,Bradley Mendoza,1978,General Liability,1462.832321358253,2101-06-30,2102-06-30,2,Consulting,2281906,Cheque,4,12,0
979,Edward Fisher,1979,General Liability,5467.296224811127,2101-07-31,2102-07-31,81,Retail,9090884,ACH Transfer,1,12,0
980,Lisa Pearson,1980,General Liability,6371.585640252003,2101-08-31,2102-08-31,35,Technology,1600134,Credit Card,0,12,1
981,Stephen Travis,1981,General Liability,4008.1950173526475,2101-09-30,2102-09-30,98,Consulting,2704884,Credit Card,4,12,0
982,Erica Wilson,1982,General Liability,7938.209833712397,2101-10-31,2102-10-31,87,Retail,1805243,ACH Transfer,4,12,0
983,Jennifer Olson,1983,General Liability,1959.3842782039462,2101-11-30,2102-11-30,30,Consulting,4374692,Cheque,1,12,0
984,Leonard Key,1984,General Liability,1676.2400356222788,2101-12-31,2102-12-31,8,Consulting,339779,ACH Transfer,0,12,0
985,Jessica Diaz,1985,General Liability,7553.6988058324305,2102-01-31,2103-01-31,22,Technology,3075605,Credit Card,2,12,0
986,James Fox,1986,General Liability,5459.421845855786,2102-02-28,2103-02-28,44,Retail,5199154,Credit Card,1,12,0
987,Brendan Walker,1987,General Liability,7195.621567849625,2102-03-31,2103-03-31,58,Technology,6389249,Credit Card,0,12,1
988,Victoria Nolan,1988,General Liability,4913.446047433716,2102-04-30,2103-04-30,36,Construction,8252885,Credit Card,4,12,0
989,Dennis Carroll,1989,General Liability,3217.6182991519613,2102-05-31,2103-05-31,69,Construction,9276748,Cheque,0,12,0
990,James Harvey,1990,General Liability,8371.920859067797,2102-06-30,2103-06-30,77,Retail,6264014,Cheque,0,12,0
991,Pamela Anderson,1991,General Liability,8194.742910720814,2102-07-31,2103-07-31,93,Consulting,7599412,Credit Card,0,12,0
992,Virginia Stephens PhD,1992,General Liability,7252.268237689841,2102-08-31,2103-08-31,31,Technology,6316074,Cheque,2,12,1
993,Juan Turner,1993,General Liability,3449.306235069664,2102-09-30,2103-09-30,47,Technology,5433968,Cheque,0,12,0
994,Ian Castro,1994,General Liability,6312.076001821784,2102-10-31,2103-10-31,55,Retail,4688727,Cheque,2,12,0
995,Jenna Martin,1995,General Liability,4248.765072460241,2102-11-30,2103-11-30,80,Retail,8425032,Credit Card,4,12,0
996,Stephen Powell,1996,General Liability,1824.2386599397073,2102-12-31,2103-12-31,62,Construction,9078989,ACH Transfer,2,12,0
997,Mr. Nicolas Carr,1997,General Liability,9255.822179160185,2103-01-31,2104-01-31,30,Manufacturing,3783909,ACH Transfer,4,12,0
998,Tommy Morris,1998,General Liability,2231.3676782706525,2103-02-28,2104-02-28,55,Retail,1639600,ACH Transfer,4,12,0
999,Richard Erickson,1999,General Liability,9552.136184387222,2103-03-31,2104-03-31,16,Manufacturing,7565106,Credit Card,2,12,1
1000,Curtis Gordon,2000,General Liability,5014.051956621602,2103-04-30,2104-04-30,12,Retail,5183801,Cheque,1,12,1
